le100kb	1355	29.7417
le100kb	1159	31.0613
le100kb	1244	30.4662
le100kb	1189	30.614
le100kb	1927	30.1505
le100kb	1843	28.9202
le100kb	1998	31.8819
le100kb	1011	29.9703
le100kb	1657	29.5112
le100kb	1130	30.177
le100kb	1084	30.2583
le100kb	1295	30.3475
le100kb	1007	29.0963
le100kb	2557	29.9179
le100kb	2113	29.7208
le100kb	1703	30.828
le100kb	1315	35.5133
le100kb	13940	28.8092
le100kb	1841	33.786
le100kb	1047	30.086
le100kb	1240	29.8387
le100kb	1478	30.6495
le100kb	2228	30.1167
le100kb	1133	30.0088
le100kb	1078	32.0965
le100kb	1063	36.2183
le100kb	3206	32.252
le100kb	2189	30.1508
le100kb	2293	29.6991
le100kb	2412	29.4362
le100kb	1577	29.8034
le100kb	1036	33.3977
le100kb	1296	30.1698
le100kb	2201	29.3503
le100kb	1355	30.1845
le100kb	1174	29.3015
le100kb	2273	29.4325
le100kb	1785	29.972
le100kb	1829	31.0005
le100kb	2637	30.5271
le100kb	2161	30.4951
le100kb	1037	29.9904
le100kb	1452	30.0964
le100kb	1986	29.5569
le100kb	1637	29.6274
le100kb	1704	30.0469
le100kb	2500	30.04
le100kb	1082	29.8521
le100kb	1223	30.2535
le100kb	1818	29.648
le100kb	1018	29.5678
le100kb	1928	30.4461
le100kb	2196	45.3097
le100kb	2259	29.8805
le100kb	2641	30.5945
le100kb	1241	30.2981
le100kb	1228	29.5603
le100kb	1787	30.2182
le100kb	1786	30.2352
le100kb	1067	31.5839
le100kb	1865	30.5094
le100kb	1221	30.303
le100kb	1019	30.9127
le100kb	2269	29.9251
le100kb	1238	30.6947
le100kb	1935	30.646
le100kb	1381	29.8335
le100kb	2689	30.7549
le100kb	1408	30.6818
le100kb	1051	30.1618
le100kb	2605	30.4415
le100kb	2335	28.9936
le100kb	1233	49.635
le100kb	1550	49.0323
le100kb	1023	30.1075
le100kb	1622	30.5179
le100kb	1546	30.5304
le100kb	1716	30.2448
le100kb	1452	30.5785
le100kb	1252	30.6709
le100kb	1525	29.8361
le100kb	1519	30.8756
le100kb	1891	29.614
le100kb	2035	29.828
le100kb	1074	48.5102
le100kb	1048	52.4809
